year,region,county,town,Akce za zruš.Senátu a proti t.,,ods,ksčm,Str.venkova-spoj.občan.síly,Balbínova poetická strana,Republikáni,Republikáni Miroslava Sládka,Nové hnutí,České sociálně demokrat.hnutí,Humanistická aliance,Cesta změny,Strana zdravého rozumu,Česká strana národně sociální,Česká pravice,Volba pro budoucnost,sz,Strana za životní jistoty,"Koalice KDU-ČSL, US-DEU",Naděje,Národně demokratická strana,Moravská demokratická strana,Občanská demokratická aliance,čssd,Sdružení nezávislých,Demokratická liga,Pravý Blok,Strana demokrat.socialismu,Romská občanská iniciativa ČR,voters,votes_ok,votes_all
2002,Vysočina,Žďár nad Sázavou,Vír,1,0,48,82,6,,2,5,,,5,0,0,1,0,4,6,3,21,3,1,1,0,143,33,0,1,,,592,366,368
2002,Vysočina,Žďár nad Sázavou,Moravecké Pavlovice,0,0,0,4,2,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,0,,,23,18,19
2002,Vysočina,Žďár nad Sázavou,Vlachovice,0,0,11,15,4,,0,1,,,0,0,0,0,0,0,0,7,13,0,0,0,0,8,1,0,0,,,94,60,61
2002,Vysočina,Žďár nad Sázavou,Nedvědice,2,0,115,204,9,,0,5,,,1,0,3,2,0,0,6,6,98,2,0,3,1,255,45,0,5,,,1080,762,765
2002,Vysočina,Žďár nad Sázavou,Vlkov,0,0,3,30,4,,0,0,,,0,0,1,0,0,0,0,1,30,1,0,0,0,76,3,0,0,,,204,149,151
2002,Vysočina,Žďár nad Sázavou,Netín,2,0,18,17,8,,1,4,,,0,0,0,0,0,2,1,1,55,1,0,3,0,50,5,0,0,,,250,168,168
2002,Vysočina,Žďár nad Sázavou,Vojnův Městec,2,0,64,100,6,,0,1,,,0,0,0,3,0,4,6,1,53,0,1,3,0,105,14,0,0,,,574,363,371
2002,Vysočina,Žďár nad Sázavou,Níhov,1,0,24,18,1,,0,0,,,0,0,0,1,0,0,0,0,36,0,0,0,0,36,0,0,0,,,149,117,117
2002,Vysočina,Žďár nad Sázavou,Vratislávka,2,0,1,7,5,,0,0,,,0,0,0,0,0,0,0,0,21,0,0,0,0,14,0,0,0,,,62,50,50
2002,Vysočina,Žďár nad Sázavou,Nížkov,0,0,76,45,9,,0,6,,,1,0,2,2,0,1,6,4,118,0,2,0,2,127,17,0,1,,,644,419,421
2002,Vysočina,Žďár nad Sázavou,Vysoké,0,0,6,17,2,,1,0,,,0,0,0,2,0,1,0,0,19,0,0,0,0,11,3,0,0,,,98,62,64
2002,Vysočina,Žďár nad Sázavou,Nová Ves,1,0,12,26,4,,0,0,,,2,0,0,0,0,0,0,0,40,0,1,0,0,27,0,1,0,,,129,114,114
2002,Vysočina,Žďár nad Sázavou,Záblatí,1,0,19,9,5,,0,0,,,0,0,0,0,0,0,0,0,18,0,0,0,0,34,5,0,0,,,134,91,91
2002,Vysočina,Žďár nad Sázavou,Nová Ves u N.M.na M.,0,0,34,11,2,,1,0,,,0,0,0,0,0,2,2,0,151,2,0,1,0,65,15,0,0,,,386,286,290
2002,Vysočina,Žďár nad Sázavou,Zadní Zhořec,0,0,4,26,4,,0,0,,,0,1,0,0,0,0,0,0,34,0,0,0,0,16,5,0,0,,,101,90,90
2002,Vysočina,Žďár nad Sázavou,Nové Dvory,0,0,23,17,5,,0,0,,,4,0,0,0,0,1,4,0,34,2,0,0,0,42,4,0,0,,,188,136,137
2002,Vysočina,Žďár nad Sázavou,Znětínek,0,0,8,15,6,,0,1,,,0,0,0,0,0,1,2,0,39,0,0,3,1,36,2,0,0,,,155,114,114
2002,Vysočina,Žďár nad Sázavou,Nové Město na Moravě,14,0,1104,819,44,,6,36,,,23,5,11,6,0,21,64,26,1046,18,4,9,13,1729,326,1,18,,,8328,5343,5360
2002,Vysočina,Žďár nad Sázavou,Zubří,0,0,19,21,5,,0,3,,,3,0,0,1,0,0,1,10,59,1,1,0,0,78,18,0,0,,,288,220,222
2002,Vysočina,Žďár nad Sázavou,Nové Sady,0,0,12,15,5,,0,1,,,0,0,0,0,0,1,2,0,16,1,0,0,1,28,1,0,0,,,140,83,84
2002,Vysočina,Žďár nad Sázavou,Zvole,1,0,31,80,11,,2,2,,,0,0,1,0,0,1,1,1,97,0,0,0,0,119,22,0,0,,,494,369,370
2002,Vysočina,Žďár nad Sázavou,Nové Veselí,0,0,132,91,23,,0,1,,,4,0,0,4,0,7,22,5,108,2,0,3,0,243,25,0,8,,,951,678,680
2002,Vysočina,Žďár nad Sázavou,Ždánice,0,0,16,23,10,,0,1,,,0,0,0,0,0,0,0,0,33,0,1,1,0,37,7,1,0,,,148,130,130
2002,Vysočina,Žďár nad Sázavou,Nový Jimramov,1,0,10,1,0,,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,0,18,5,0,0,,,63,37,37
2002,Vysočina,Žďár nad Sázavou,Žďár nad Sázavou,24,0,2810,1924,71,,5,71,,,30,22,15,45,0,76,196,57,1589,44,3,11,25,3792,383,11,44,,,18808,11248,11281
2002,Vysočina,Žďár nad Sázavou,Nyklovice,0,0,7,12,3,,0,1,,,1,0,0,0,0,2,0,2,39,0,0,0,0,26,3,0,0,,,138,96,96
2002,Vysočina,Žďár nad Sázavou,Žďárec,2,0,12,27,2,,0,0,,,0,0,0,0,0,2,1,0,90,1,0,3,0,39,2,0,0,,,263,181,181
2002,Vysočina,Žďár nad Sázavou,Obyčtov,3,0,31,55,5,,4,4,,,0,0,0,0,0,3,2,0,47,0,0,0,0,51,9,0,1,,,298,215,215
2002,Jihomoravský kraj,Blansko,Adamov,12,0,363,634,7,,0,47,,,0,6,2,34,0,3,60,31,256,12,2,28,12,747,60,1,8,,,3934,2325,2335
2002,Jihomoravský kraj,Blansko,Němčice,0,0,20,96,0,,0,2,,,0,0,0,2,0,0,2,11,33,0,0,1,0,50,22,0,0,,,337,239,239
2002,Jihomoravský kraj,Blansko,Bedřichov,0,0,34,9,0,,0,0,,,0,1,0,2,0,0,1,3,24,2,0,2,0,20,12,0,1,,,179,111,111
2002,Jihomoravský kraj,Blansko,Nýrov,0,0,10,31,2,,0,1,,,1,0,0,1,0,0,5,3,24,1,1,0,0,25,3,1,1,,,173,110,110
2002,Jihomoravský kraj,Blansko,Běleč,1,0,7,29,3,,0,2,,,0,0,1,0,0,0,0,0,21,0,0,0,3,55,0,0,0,,,157,122,122
2002,Jihomoravský kraj,Blansko,Obora,0,0,19,41,1,,0,1,,,0,0,0,0,0,0,0,1,28,0,1,1,7,41,0,0,0,,,225,141,141
2002,Jihomoravský kraj,Blansko,Benešov,1,0,32,88,0,,0,7,,,0,0,0,2,0,0,9,6,96,0,0,3,0,75,26,0,0,,,481,345,345
2002,Jihomoravský kraj,Blansko,Ochoz u Tišnova,0,0,10,14,0,,0,0,,,0,0,0,0,0,0,2,1,16,0,0,0,0,23,1,0,0,,,90,67,67
2002,Jihomoravský kraj,Blansko,Blansko,17,0,2003,2444,28,,8,86,,,12,20,10,132,1,26,244,40,1180,60,6,69,30,3591,213,6,37,,,16693,10263,10305
2002,Jihomoravský kraj,Blansko,Okrouhlá,3,0,27,38,0,,0,0,,,0,0,2,3,0,2,6,5,102,2,0,0,0,96,8,0,1,,,393,295,296
2002,Jihomoravský kraj,Blansko,Borotín,0,0,25,54,4,,0,4,,,0,0,0,0,0,0,2,4,36,1,0,2,2,56,11,0,1,,,341,202,203
2002,Jihomoravský kraj,Blansko,Olešnice,5,0,101,143,3,,0,9,,,0,2,2,3,0,0,13,2,187,3,0,2,4,183,152,0,1,,,1389,815,821
2002,Jihomoravský kraj,Blansko,Bořitov,2,0,101,145,7,,1,1,,,2,0,1,5,1,1,7,7,118,5,0,6,1,215,20,1,3,,,973,650,653
2002,Jihomoravský kraj,Blansko,Olomučany,4,0,76,161,4,,1,5,,,1,1,0,3,0,1,7,2,39,4,0,6,2,164,16,0,0,,,728,497,498
2002,Jihomoravský kraj,Blansko,Boskovice,10,0,1065,949,20,,2,57,,,7,11,1,46,1,4,114,133,790,45,3,29,19,1903,147,6,27,,,9294,5389,5426
2002,Jihomoravský kraj,Blansko,Osiky,1,0,1,9,0,,0,2,,,0,0,0,2,0,0,2,1,21,0,0,0,0,37,0,3,0,,,114,79,79
2002,Jihomoravský kraj,Blansko,Brťov-Jeneč,1,0,24,61,3,,0,4,,,0,2,0,1,0,1,0,3,21,1,2,4,0,65,8,0,0,,,300,201,203
2002,Jihomoravský kraj,Blansko,Ostrov u Macochy,0,0,74,164,3,,0,2,,,0,1,2,9,0,3,4,3,94,6,0,4,4,141,48,1,1,,,872,564,564
2002,Jihomoravský kraj,Blansko,Brumov,0,0,12,40,0,,0,1,,,0,0,0,0,0,0,1,2,20,0,0,1,0,62,3,0,0,,,185,142,142
2002,Jihomoravský kraj,Blansko,Pamětice,0,0,8,7,1,,0,0,,,0,0,0,0,0,0,1,1,54,0,0,0,1,30,7,0,1,,,163,111,112
2002,Jihomoravský kraj,Blansko,Březina,1,0,49,82,4,,1,16,,,0,0,0,0,0,1,4,1,31,0,0,4,1,121,14,0,1,,,491,331,331
2002,Jihomoravský kraj,Blansko,Petrov,2,0,8,6,0,,0,1,,,0,1,2,1,0,0,5,0,35,2,0,1,0,26,10,0,0,,,120,100,100
2002,Jihomoravský kraj,Blansko,Bukovice,0,0,8,6,1,,0,0,,,0,0,0,0,0,0,0,0,4,0,0,0,0,21,1,0,0,,,52,41,41
2002,Jihomoravský kraj,Blansko,Petrovice,0,0,17,26,5,,0,1,,,0,0,1,146,0,0,3,0,4,0,0,2,1,29,10,1,1,,,339,247,248
2002,Jihomoravský kraj,Blansko,Bukovina,1,0,13,35,2,,0,3,,,1,0,2,0,0,1,3,2,35,0,0,0,0,55,8,0,0,,,249,161,162
2002,Jihomoravský kraj,Blansko,Prostřední Poříčí,2,0,7,28,1,,0,2,,,0,0,1,0,0,0,1,0,57,1,0,0,0,40,4,0,0,,,200,144,145
2002,Jihomoravský kraj,Blansko,Bukovinka,2,0,30,44,1,,0,2,,,0,0,0,1,0,0,7,1,39,4,0,1,0,50,13,1,0,,,258,196,198
2002,Jihomoravský kraj,Blansko,Rájec-Jestřebí,2,0,348,417,29,,2,33,,,3,3,2,28,1,4,41,19,239,14,0,14,6,537,78,2,9,,,2828,1831,1834
2002,Jihomoravský kraj,Blansko,Býkovice,2,0,15,24,0,,0,0,,,0,0,0,2,0,0,2,3,18,0,0,0,0,37,3,0,0,,,137,106,107
2002,Jihomoravský kraj,Blansko,Ráječko,6,0,103,179,6,,0,10,,,0,0,0,3,0,0,10,0,40,4,0,4,0,192,17,0,2,,,968,576,576
2002,Jihomoravský kraj,Blansko,Cetkovice,2,0,53,53,4,,0,3,,,0,0,3,3,0,0,7,3,98,1,0,4,1,81,10,0,0,,,536,326,326
2002,Jihomoravský kraj,Blansko,Rašov,2,0,24,33,0,,0,2,,,0,0,0,0,0,1,0,3,23,0,0,1,0,48,6,0,1,,,188,144,144
2002,Jihomoravský kraj,Blansko,Crhov,0,0,8,19,1,,0,3,,,0,0,0,0,0,0,1,2,28,0,0,0,0,29,14,0,2,,,146,107,107
2002,Jihomoravský kraj,Blansko,Rohozec,1,0,25,32,0,,0,1,,,0,0,0,0,0,0,1,2,13,1,0,4,0,48,4,0,0,,,171,132,132
2002,Jihomoravský kraj,Blansko,Černá Hora,2,0,213,228,5,,0,3,,,4,1,0,8,1,3,26,23,104,4,3,5,2,300,44,1,5,,,1514,985,991
2002,Jihomoravský kraj,Blansko,Roubanina,0,0,14,4,0,,0,0,,,0,0,0,0,0,1,0,1,11,1,0,0,0,21,2,0,1,,,84,56,56
2002,Jihomoravský kraj,Blansko,Černovice,2,0,22,20,3,,1,2,,,0,0,0,2,0,0,2,0,51,0,0,0,0,43,9,0,0,,,247,157,157
2002,Jihomoravský kraj,Blansko,Rozseč nad Kunštátem,5,0,19,18,3,,0,7,,,0,1,0,3,0,1,10,1,105,1,0,0,0,39,22,0,0,,,371,235,235
2002,Jihomoravský kraj,Blansko,Deštná,0,0,9,29,0,,0,0,,,0,0,0,0,0,1,4,2,8,1,0,1,0,46,2,0,0,,,183,103,103
2002,Jihomoravský kraj,Blansko,Rozsíčka,1,0,2,22,0,,0,0,,,0,0,0,2,0,0,1,1,30,0,0,0,1,32,5,0,0,,,126,97,97
2002,Jihomoravský kraj,Blansko,Dlouhá Lhota,0,0,9,16,3,,0,1,,,0,1,0,0,0,2,0,0,13,0,0,0,0,15,3,0,0,,,91,63,64
2002,Jihomoravský kraj,Blansko,Rudice,3,0,65,119,3,,0,7,,,0,1,0,11,0,2,4,2,50,1,0,9,6,169,25,1,0,,,683,478,486
2002,Jihomoravský kraj,Blansko,Doubravice n.Svitav.,0,0,94,177,2,,1,8,,,0,1,2,8,1,0,15,2,65,4,0,2,1,206,15,0,1,,,972,605,606
2002,Jihomoravský kraj,Blansko,Sebranice,1,0,49,53,0,,0,0,,,0,2,1,4,0,1,5,3,46,4,1,1,0,69,7,1,0,,,465,248,249
2002,Jihomoravský kraj,Blansko,Drnovice,0,0,102,109,5,,1,2,,,0,1,0,7,0,1,4,7,122,1,1,2,4,166,35,1,3,,,853,574,575
2002,Jihomoravský kraj,Blansko,Senetářov,0,0,31,55,4,,0,1,,,0,2,0,4,0,0,6,1,91,3,0,0,1,66,13,0,0,,,394,278,278
2002,Jihomoravský kraj,Blansko,Habrůvka,1,0,43,48,1,,0,3,,,0,0,0,0,0,1,5,1,38,0,0,0,1,34,10,0,3,,,285,189,189
2002,Jihomoravský kraj,Blansko,Skalice nad Svitavou,0,0,30,51,2,,0,2,,,0,0,0,2,0,1,5,8,53,1,1,0,2,85,33,0,0,,,471,276,278
2002,Jihomoravský kraj,Blansko,Hluboké Dvory,0,0,11,12,0,,0,1,,,0,0,0,0,0,0,2,0,8,0,1,0,0,13,3,0,0,,,62,51,51
2002,Jihomoravský kraj,Blansko,Skrchov,0,0,9,14,1,,0,0,,,0,0,0,0,0,0,1,1,7,0,0,0,0,14,6,0,2,,,79,55,55
2002,Jihomoravský kraj,Blansko,Hodonín,0,0,16,12,1,,0,1,,,0,0,0,0,0,0,0,0,26,0,0,0,0,24,11,0,4,,,130,95,95
2002,Jihomoravský kraj,Blansko,Sloup,1,0,77,92,0,,1,4,,,0,1,0,4,0,1,6,3,69,1,0,3,0,133,123,0,0,,,737,519,521
2002,Jihomoravský kraj,Blansko,Holštejn,0,0,13,42,0,,0,1,,,0,2,1,0,0,0,1,0,7,0,0,0,0,24,4,0,0,,,124,95,95
2002,Jihomoravský kraj,Blansko,Spešov,1,0,42,61,4,,0,2,,,0,0,0,2,0,1,11,3,26,1,0,2,1,95,13,0,1,,,483,266,268
2002,Jihomoravský kraj,Blansko,Horní Poříčí,1,0,17,28,0,,0,4,,,0,0,0,0,3,1,6,1,58,0,0,0,0,38,2,1,0,,,219,160,161
2002,Jihomoravský kraj,Blansko,Strhaře,1,0,15,6,1,,1,2,,,0,1,0,2,0,0,0,0,15,0,0,0,0,32,5,0,0,,,101,81,81
2002,Jihomoravský kraj,Blansko,Horní Smržov,0,0,26,13,0,,0,0,,,0,0,0,0,0,4,1,0,12,1,0,0,0,9,1,0,0,,,99,67,67
2002,Jihomoravský kraj,Blansko,Stvolová,1,0,25,32,0,,0,0,,,0,0,0,1,0,0,0,1,12,0,0,0,0,18,1,0,0,,,135,91,91
2002,Jihomoravský kraj,Blansko,Chrudichromy,1,0,16,17,1,,0,0,,,0,0,0,0,0,2,0,2,14,0,0,0,0,23,6,0,0,,,139,82,82
2002,Jihomoravský kraj,Blansko,Sudice,2,0,36,31,3,,0,2,,,0,0,0,0,0,0,7,2,23,2,0,1,0,100,10,0,1,,,330,220,223
2002,Jihomoravský kraj,Blansko,Jabloňany,0,0,16,50,5,,0,0,,,0,0,0,1,0,0,2,1,39,0,0,1,1,53,14,0,0,,,295,183,184
2002,Jihomoravský kraj,Blansko,Suchý,0,0,33,38,1,,0,1,,,0,0,1,2,0,0,3,27,30,1,0,1,2,76,5,0,2,,,298,223,223
2002,Jihomoravský kraj,Blansko,Jedovnice,1,0,227,328,2,,5,15,,,1,2,1,10,0,3,30,9,265,5,2,11,10,408,44,2,7,,,1997,1388,1392
2002,Jihomoravský kraj,Blansko,Sulíkov,2,0,17,14,2,,0,0,,,0,0,1,0,0,0,3,2,59,0,0,1,0,32,20,0,2,,,214,155,155
2002,Jihomoravský kraj,Blansko,Kněževes,0,0,7,10,2,,0,0,,,0,0,0,0,0,0,2,1,41,2,0,0,0,23,12,0,3,,,144,103,103
2002,Jihomoravský kraj,Blansko,Světlá,0,0,20,17,3,,0,1,,,0,0,0,0,0,0,2,0,24,0,0,1,0,29,7,0,1,,,155,105,105
2002,Jihomoravský kraj,Blansko,Knínice u Boskovic,0,0,48,55,0,,1,3,,,0,0,1,1,0,1,4,5,92,0,0,0,1,112,32,0,0,,,607,356,356
2002,Jihomoravský kraj,Blansko,Svinošice,0,0,36,25,1,,0,0,,,0,0,1,1,0,0,3,1,30,0,0,1,1,44,8,0,0,,,203,152,152
2002,Jihomoravský kraj,Blansko,Kořenec,0,0,16,36,1,,0,2,,,0,0,0,0,0,1,1,0,37,0,0,1,0,60,12,0,0,,,247,167,170
2002,Jihomoravský kraj,Blansko,Svitávka,2,0,178,189,2,,0,8,,,2,1,1,7,0,1,15,17,93,6,0,8,1,262,38,1,4,,,1341,836,838
2002,Jihomoravský kraj,Blansko,Kotvrdovice,0,0,40,125,5,,0,7,,,0,1,1,7,0,0,12,1,100,0,1,7,1,140,10,0,0,,,665,458,459
2002,Jihomoravský kraj,Blansko,Synalov,0,0,4,18,2,,0,0,,,0,0,0,2,0,0,1,0,18,0,0,1,0,17,3,0,0,,,93,66,66
2002,Jihomoravský kraj,Blansko,Kozárov,0,0,10,8,0,,0,0,,,0,0,0,0,0,0,0,0,31,0,0,0,0,14,2,0,0,,,84,65,65
2002,Jihomoravský kraj,Blansko,Šebetov,1,0,9,56,0,,0,2,,,0,0,1,2,0,0,4,1,56,2,0,1,2,117,81,0,0,,,590,335,338
2002,Jihomoravský kraj,Blansko,Krasová,0,0,21,41,0,,0,1,,,0,0,0,2,0,0,4,1,17,0,0,1,1,65,12,0,0,,,209,166,168
2002,Jihomoravský kraj,Blansko,Šebrov-Kateřina,3,0,74,87,3,,0,2,,,2,0,0,0,0,1,7,5,51,1,0,6,2,116,6,0,0,,,510,366,367
2002,Jihomoravský kraj,Blansko,Krhov,0,0,12,28,0,,0,2,,,0,0,0,0,0,0,0,1,9,0,0,0,0,40,3,0,0,,,132,95,95
2002,Jihomoravský kraj,Blansko,Šošůvka,0,0,51,60,6,,1,5,,,0,1,0,5,0,0,3,1,97,2,0,1,0,89,39,0,1,,,557,362,364
2002,Jihomoravský kraj,Blansko,Křetín,1,0,19,85,5,,0,0,,,0,0,2,3,0,1,8,2,78,4,0,2,0,66,16,1,0,,,408,293,294
2002,Jihomoravský kraj,Blansko,Štěchov,0,0,21,25,0,,0,0,,,0,0,0,0,0,0,1,2,27,0,0,1,0,15,3,0,0,,,122,95,96
2002,Jihomoravský kraj,Blansko,Křtěnov,0,0,15,17,0,,0,1,,,1,0,0,1,0,0,4,0,21,0,0,2,0,27,9,0,0,,,157,98,98
2002,Jihomoravský kraj,Blansko,Tasovice,0,0,9,6,3,,0,0,,,0,0,0,0,0,0,1,2,5,0,0,0,1,19,3,0,0,,,52,49,49
2002,Jihomoravský kraj,Blansko,Křtiny,1,0,88,90,1,,2,14,,,0,0,1,4,0,0,6,4,71,3,0,3,1,126,37,0,6,,,640,458,458
2002,Jihomoravský kraj,Blansko,Uhřice,0,0,25,43,3,,0,2,,,0,0,0,0,0,0,3,4,32,6,0,0,0,63,7,1,0,,,251,189,189
2002,Jihomoravský kraj,Blansko,Kulířov,1,0,18,25,5,,0,1,,,0,0,0,4,0,0,6,0,32,0,0,3,0,33,5,0,0,,,197,133,135
2002,Jihomoravský kraj,Blansko,Újezd u Boskovic,0,0,23,39,1,,0,5,,,0,0,0,0,0,0,8,2,18,1,0,2,0,62,11,0,0,,,347,172,175
2002,Jihomoravský kraj,Blansko,Kunčina Ves,0,0,6,10,0,,0,0,,,1,0,0,1,0,0,0,0,6,0,0,0,3,7,0,0,0,,,44,34,35
2002,Jihomoravský kraj,Blansko,Újezd u Černé Hory,0,0,31,29,1,,0,1,,,0,0,2,0,0,0,4,2,19,0,0,1,0,56,6,0,1,,,204,153,154
2002,Jihomoravský kraj,Blansko,Kunice,0,0,4,7,0,,0,1,,,0,0,0,2,0,0,0,0,28,2,0,0,0,31,2,0,1,,,88,78,78
2002,Jihomoravský kraj,Blansko,Unín,0,0,20,25,2,,0,4,,,0,0,0,0,0,0,1,3,2,0,0,0,0,40,0,0,0,,,151,97,97
2002,Jihomoravský kraj,Blansko,Kuničky,0,0,19,41,4,,0,1,,,0,0,0,3,0,0,1,13,6,1,0,3,3,45,12,0,0,,,207,152,152
2002,Jihomoravský kraj,Blansko,Úsobrno,0,0,20,91,1,,0,2,,,0,0,0,2,0,0,1,2,33,0,1,2,0,82,23,0,0,,,383,260,261
2002,Jihomoravský kraj,Blansko,Kunštát,12,0,233,195,8,,0,15,,,1,5,6,16,0,1,25,12,290,8,1,4,4,378,72,0,8,,,1984,1294,1300
2002,Jihomoravský kraj,Blansko,Ústup,0,0,2,2,2,,0,0,,,0,0,0,0,0,0,0,1,6,0,1,0,0,3,6,0,0,,,30,23,23
2002,Jihomoravský kraj,Blansko,Lazinov,0,0,14,14,2,,0,0,,,0,1,0,2,0,0,1,2,17,1,0,0,0,31,8,0,0,,,115,93,93
2002,Jihomoravský kraj,Blansko,Valchov,0,0,33,53,2,,0,3,,,0,0,0,2,0,0,6,5,51,0,0,1,1,111,7,0,0,,,356,275,276
2002,Jihomoravský kraj,Blansko,Lažany,0,0,42,39,0,,1,2,,,3,2,0,0,0,0,5,3,22,0,1,0,0,88,2,0,1,,,278,211,216
2002,Jihomoravský kraj,Blansko,Vanovice,0,0,39,82,2,,0,2,,,0,0,0,3,0,0,4,1,30,4,1,2,0,71,14,0,7,,,437,262,262
2002,Jihomoravský kraj,Blansko,Letovice,14,0,626,769,14,,0,24,,,0,9,12,31,0,7,75,33,611,22,1,17,6,1011,120,0,19,,,5291,3421,3429
2002,Jihomoravský kraj,Blansko,Vavřinec,0,0,67,119,6,,0,3,,,1,0,0,7,0,0,5,2,66,4,0,2,2,119,51,0,5,,,665,459,461
2002,Jihomoravský kraj,Blansko,Lhota Rapotina,0,0,33,45,3,,2,0,,,0,0,0,0,0,0,6,3,23,4,0,2,0,68,6,0,0,,,277,195,195
2002,Jihomoravský kraj,Blansko,Vážany,1,0,19,21,0,,0,0,,,0,0,0,4,0,0,6,1,41,0,0,2,0,28,8,0,0,,,163,131,132
2002,Jihomoravský kraj,Blansko,Lhota u Lysic,0,0,8,16,0,,0,1,,,0,0,0,0,0,0,2,0,19,0,1,0,0,37,1,0,0,,,102,85,85
2002,Jihomoravský kraj,Blansko,Velenov,0,0,22,27,3,,0,2,,,0,0,0,0,0,0,3,2,14,0,0,0,0,38,0,0,0,,,146,111,111
2002,Jihomoravský kraj,Blansko,Lhota u Olešnice,0,0,3,2,0,,0,0,,,0,0,0,0,0,0,0,0,10,1,0,0,0,5,6,0,0,,,31,27,27
2002,Jihomoravský kraj,Blansko,Velké Opatovice,6,0,279,454,8,,2,12,,,3,5,0,8,0,3,49,25,267,14,2,10,6,510,59,1,3,,,3143,1726,1733
2002,Jihomoravský kraj,Blansko,Lipovec,1,0,45,96,2,,0,9,,,0,0,0,14,0,1,10,6,157,8,1,8,1,170,23,2,0,,,795,554,559
2002,Jihomoravský kraj,Blansko,Vilémovice,0,0,28,67,0,,0,3,,,0,0,0,0,1,0,1,2,39,1,0,4,1,52,7,0,1,,,243,207,207
2002,Jihomoravský kraj,Blansko,Lipůvka,0,0,219,96,1,,0,5,,,0,0,1,8,0,0,18,2,86,1,0,3,3,183,13,1,1,,,885,641,641
2002,Jihomoravský kraj,Blansko,Vísky,0,0,7,28,4,,1,3,,,0,0,1,0,0,1,2,0,40,0,1,0,0,25,7,0,0,,,183,120,120
2002,Jihomoravský kraj,Blansko,Lomnice,1,0,73,134,5,,0,7,,,0,1,1,4,0,5,16,8,112,0,0,3,2,195,24,2,3,,,963,596,604
2002,Jihomoravský kraj,Blansko,Voděrady,1,0,30,60,2,,0,2,,,0,1,1,2,0,1,2,0,23,1,0,1,1,89,16,0,0,,,370,233,234
2002,Jihomoravský kraj,Blansko,Louka,0,0,4,12,3,,0,0,,,0,0,1,0,0,0,0,0,15,0,0,0,0,10,4,0,0,,,69,49,49
2002,Jihomoravský kraj,Blansko,Vranová,0,0,26,32,2,,0,0,,,0,0,1,2,0,0,1,4,34,1,0,1,0,59,3,0,0,,,251,166,166
2002,Jihomoravský kraj,Blansko,Lubě,0,0,12,1,1,,0,0,,,0,0,0,0,0,0,1,3,22,0,0,1,0,25,4,0,0,,,86,70,70
2002,Jihomoravský kraj,Blansko,Vysočany,2,0,47,149,1,,0,1,,,1,1,5,32,0,1,8,5,98,1,0,2,0,109,22,1,0,,,640,486,488
2002,Jihomoravský kraj,Blansko,Ludíkov,0,0,2,47,1,,0,1,,,0,0,0,0,0,0,1,5,82,1,0,1,0,29,8,0,0,,,234,178,180
2002,Jihomoravský kraj,Blansko,Závist,1,0,5,14,0,,1,0,,,0,0,0,0,1,0,5,0,6,0,0,0,0,22,12,0,0,,,112,67,67
2002,Jihomoravský kraj,Blansko,Lysice,3,0,208,128,9,,1,7,,,2,1,2,20,0,0,24,6,193,2,0,6,4,298,32,1,2,,,1442,949,950
2002,Jihomoravský kraj,Blansko,Zbraslavec,0,0,20,15,3,,0,0,,,0,0,0,0,0,0,1,1,10,0,0,0,0,45,7,0,0,,,156,102,103
2002,Jihomoravský kraj,Blansko,Makov,0,0,1,12,1,,0,0,,,0,0,0,0,0,0,0,0,23,0,0,0,0,3,1,0,0,,,51,41,41
2002,Jihomoravský kraj,Blansko,Zhoř,0,0,2,3,1,,0,0,,,0,0,0,1,0,0,0,0,6,0,0,0,0,27,0,0,0,,,47,40,40
2002,Jihomoravský kraj,Blansko,Malá Lhota,0,0,12,15,2,,0,0,,,0,0,1,0,0,0,1,0,11,0,0,3,1,31,2,0,0,,,107,79,79
2002,Jihomoravský kraj,Blansko,Žďár,0,0,22,52,4,,0,3,,,0,0,0,8,0,1,5,1,22,13,0,1,0,62,11,0,0,,,281,205,207
2002,Jihomoravský kraj,Blansko,Malá Roudka,0,0,4,22,4,,0,2,,,0,2,1,0,0,2,0,5,21,0,0,0,0,34,6,0,0,,,153,103,103
2002,Jihomoravský kraj,Blansko,Žďárná,0,0,32,86,2,,1,4,,,0,0,0,4,0,2,2,19,69,1,0,0,0,129,3,0,3,,,561,357,358
2002,Jihomoravský kraj,Blansko,Míchov,6,0,9,14,0,,0,3,,,0,0,0,0,0,0,0,0,13,0,0,0,1,22,10,0,0,,,118,78,78
2002,Jihomoravský kraj,Blansko,Žernovník,1,0,22,25,0,,0,0,,,0,0,0,2,0,0,1,0,16,0,0,1,0,30,5,0,0,,,152,103,103
2002,Jihomoravský kraj,Blansko,Milonice,0,0,23,27,1,,0,0,,,0,0,1,0,0,0,1,2,3,2,0,2,0,35,4,0,0,,,153,101,102
2002,Jihomoravský kraj,Blansko,Žerůtky,0,0,5,16,0,,0,1,,,0,0,0,0,0,0,1,0,5,0,0,1,0,17,1,0,0,,,51,47,47
2002,Jihomoravský kraj,Brno-město,Brno-Bohunice,24,0,2115,1154,12,,10,94,,,10,28,10,93,3,10,250,45,1200,41,8,61,46,2598,169,11,56,,,13822,8048,8085
2002,Jihomoravský kraj,Brno-město,Brno-Medlánky,2,0,502,189,4,,1,12,,,1,18,2,21,0,6,37,13,255,15,0,25,9,551,38,0,8,,,2446,1709,1711
