year,region,county,town,voters,votes_ok,votes_all
2010,Zlínský kraj,Kroměříž,Prusinovice,1012,665,666
2010,Zlínský kraj,Kroměříž,Přílepy,732,511,511
2010,Zlínský kraj,Kroměříž,Rajnochovice,429,251,255
2010,Zlínský kraj,Kroměříž,Rataje,902,597,601
2010,Zlínský kraj,Kroměříž,Roštění,588,372,376
2010,Zlínský kraj,Kroměříž,Roštín,600,350,356
2010,Zlínský kraj,Kroměříž,Rusava,527,349,351
2010,Zlínský kraj,Kroměříž,Rymice,487,311,316
2010,Zlínský kraj,Kroměříž,Skaštice,311,205,206
2010,Zlínský kraj,Kroměříž,Slavkov pod Hostýnem,479,289,290
2010,Zlínský kraj,Kroměříž,Soběsuky,280,181,181
2010,Zlínský kraj,Kroměříž,Střílky,559,382,384
2010,Zlínský kraj,Kroměříž,Střížovice,191,125,125
2010,Zlínský kraj,Kroměříž,Sulimov,136,100,103
2010,Zlínský kraj,Kroměříž,Šelešovice,264,164,165
2010,Zlínský kraj,Kroměříž,Troubky-Zdislavice,433,267,269
2010,Zlínský kraj,Kroměříž,Třebětice,222,150,150
2010,Zlínský kraj,Kroměříž,Uhřice,156,73,74
2010,Zlínský kraj,Kroměříž,Věžky,319,201,202
2010,Zlínský kraj,Kroměříž,Vítonice,389,256,257
2010,Zlínský kraj,Kroměříž,Vrbka,171,103,103
2010,Zlínský kraj,Kroměříž,Zahnašovice,280,187,188
2010,Zlínský kraj,Kroměříž,Záříčí,642,352,352
2010,Zlínský kraj,Kroměříž,Zástřizly,124,86,86
2010,Zlínský kraj,Kroměříž,Zborovice,1193,707,709
2010,Zlínský kraj,Kroměříž,Zdounky,1739,1038,1046
2010,Zlínský kraj,Kroměříž,Zlobice,499,347,347
2010,Zlínský kraj,Kroměříž,Žalkovice,480,342,343
2010,Zlínský kraj,Kroměříž,Žeranovice,590,353,354
2010,Zlínský kraj,Uherské Hradiště,Babice,1448,913,915
2010,Zlínský kraj,Uherské Hradiště,Bánov,1721,1053,1060
2010,Zlínský kraj,Uherské Hradiště,Bílovice,1407,979,980
2010,Zlínský kraj,Uherské Hradiště,Bojkovice,3758,2354,2366
2010,Zlínský kraj,Uherské Hradiště,Boršice,1834,1135,1142
2010,Zlínský kraj,Uherské Hradiště,Boršice u Blatnice,696,439,440
2010,Zlínský kraj,Uherské Hradiště,Břestek,639,439,442
2010,Zlínský kraj,Uherské Hradiště,Březolupy,1360,913,916
2010,Zlínský kraj,Uherské Hradiště,Březová,871,477,481
2010,Zlínský kraj,Uherské Hradiště,Buchlovice,2116,1422,1446
2010,Zlínský kraj,Uherské Hradiště,Bystřice pod Lopeníkem,696,425,430
2010,Zlínský kraj,Uherské Hradiště,Částkov,316,197,197
2010,Zlínský kraj,Uherské Hradiště,Dolní Němčí,2463,1448,1460
2010,Zlínský kraj,Uherské Hradiště,Drslavice,427,276,277
2010,Zlínský kraj,Uherské Hradiště,Hluk,3515,2136,2149
2010,Zlínský kraj,Uherské Hradiště,Horní Němčí,685,443,448
2010,Zlínský kraj,Uherské Hradiště,Hostějov,27,20,20
2010,Zlínský kraj,Uherské Hradiště,Hostětín,200,142,142
2010,Zlínský kraj,Uherské Hradiště,Hradčovice,825,552,553
2010,Zlínský kraj,Uherské Hradiště,Huštěnovice,813,537,542
2010,Zlínský kraj,Uherské Hradiště,Jalubí,1444,827,829
2010,Zlínský kraj,Uherské Hradiště,Jankovice,393,276,276
2010,Zlínský kraj,Uherské Hradiště,Kněžpole,906,632,635
2010,Zlínský kraj,Uherské Hradiště,Komňa,456,296,296
2010,Zlínský kraj,Uherské Hradiště,Korytná,799,518,520
2010,Zlínský kraj,Uherské Hradiště,Kostelany nad Moravou,753,511,513
2010,Zlínský kraj,Uherské Hradiště,Košíky,341,181,182
2010,Zlínský kraj,Uherské Hradiště,Kudlovice,757,476,479
2010,Zlínský kraj,Uherské Hradiště,Kunovice,4350,2688,2703
2010,Zlínský kraj,Uherské Hradiště,Lopeník,170,107,107
2010,Zlínský kraj,Uherské Hradiště,Medlovice,376,218,218
2010,Zlínský kraj,Uherské Hradiště,Mistřice,915,590,594
2010,Zlínský kraj,Uherské Hradiště,Modrá,534,374,376
2010,Zlínský kraj,Uherské Hradiště,Nedachlebice,681,439,441
2010,Zlínský kraj,Uherské Hradiště,Nedakonice,1257,806,814
2010,Zlínský kraj,Uherské Hradiště,Nezdenice,668,494,499
2010,Zlínský kraj,Uherské Hradiště,Nivnice,2660,1718,1734
2010,Zlínský kraj,Uherské Hradiště,Ořechov,580,388,391
2010,Zlínský kraj,Uherské Hradiště,Ostrožská Lhota,1278,887,893
2010,Zlínský kraj,Uherské Hradiště,Ostrožská Nová Ves,2777,1754,1764
2010,Zlínský kraj,Uherské Hradiště,Osvětimany,692,463,468
2010,Zlínský kraj,Uherské Hradiště,Pašovice,591,329,335
2010,Zlínský kraj,Uherské Hradiště,Pitín,755,490,491
2010,Zlínský kraj,Uherské Hradiště,Podolí,687,426,431
2010,Zlínský kraj,Uherské Hradiště,Polešovice,1618,1060,1063
2010,Zlínský kraj,Uherské Hradiště,Popovice,849,523,531
2010,Zlínský kraj,Uherské Hradiště,Prakšice,765,527,528
2010,Zlínský kraj,Uherské Hradiště,Rudice,380,254,259
2010,Zlínský kraj,Uherské Hradiště,Salaš,309,211,212
2010,Zlínský kraj,Uherské Hradiště,Slavkov,580,393,396
2010,Zlínský kraj,Uherské Hradiště,Staré Hutě,111,76,78
2010,Zlínský kraj,Uherské Hradiště,Staré Město,5569,3710,3740
2010,Zlínský kraj,Uherské Hradiště,Starý Hrozenkov,749,472,473
2010,Zlínský kraj,Uherské Hradiště,Strání,2998,1623,1642
2010,Zlínský kraj,Uherské Hradiště,Stříbrnice,341,197,197
2010,Zlínský kraj,Uherské Hradiště,Stupava,134,91,92
2010,Zlínský kraj,Uherské Hradiště,Suchá Loz,901,635,639
2010,Zlínský kraj,Uherské Hradiště,Sušice,474,301,304
2010,Zlínský kraj,Uherské Hradiště,Svárov,207,157,159
2010,Zlínský kraj,Uherské Hradiště,Šumice,1402,931,940
2010,Zlínský kraj,Uherské Hradiště,Topolná,1293,832,832
2010,Zlínský kraj,Uherské Hradiště,Traplice,910,537,540
2010,Zlínský kraj,Uherské Hradiště,Tučapy,182,110,111
2010,Zlínský kraj,Uherské Hradiště,Tupesy,892,551,554
2010,Zlínský kraj,Uherské Hradiště,Uherské Hradiště,21367,13793,13890
2010,Zlínský kraj,Uherské Hradiště,Uherský Brod,13861,8996,9045
2010,Zlínský kraj,Uherské Hradiště,Uherský Ostroh,3637,2171,2189
2010,Zlínský kraj,Uherské Hradiště,Újezdec,199,126,126
2010,Zlínský kraj,Uherské Hradiště,Vápenice,164,104,104
2010,Zlínský kraj,Uherské Hradiště,Vážany,345,218,219
2010,Zlínský kraj,Uherské Hradiště,Velehrad,922,668,671
2010,Zlínský kraj,Uherské Hradiště,Veletiny,466,328,329
2010,Zlínský kraj,Uherské Hradiště,Vlčnov,2560,1701,1722
2010,Zlínský kraj,Uherské Hradiště,Vyškovec,120,72,72
2010,Zlínský kraj,Uherské Hradiště,Záhorovice,851,543,544
2010,Zlínský kraj,Uherské Hradiště,Zlámanec,251,189,190
2010,Zlínský kraj,Uherské Hradiště,Zlechov,1354,850,853
2010,Zlínský kraj,Uherské Hradiště,Žítková,149,80,80
2010,Zlínský kraj,Vsetín,Branky,708,435,437
2010,Zlínský kraj,Vsetín,Bystřička,810,542,548
2010,Zlínský kraj,Vsetín,Dolní Bečva,1524,933,939
2010,Zlínský kraj,Vsetín,Francova Lhota,1318,791,795
2010,Zlínský kraj,Vsetín,Halenkov,1947,1016,1025
2010,Zlínský kraj,Vsetín,Horní Bečva,2143,1318,1331
2010,Zlínský kraj,Vsetín,Horní Lideč,1137,762,767
2010,Zlínský kraj,Vsetín,Hošťálková,1689,1018,1020
2010,Zlínský kraj,Vsetín,Hovězí,1912,1168,1176
2010,Zlínský kraj,Vsetín,Huslenky,1740,947,954
2010,Zlínský kraj,Vsetín,Hutisko-Solanec,1674,1039,1047
2010,Zlínský kraj,Vsetín,Choryně,604,343,344
2010,Zlínský kraj,Vsetín,Jablůnka,1641,1021,1027
2010,Zlínský kraj,Vsetín,Janová,600,394,394
2010,Zlínský kraj,Vsetín,Jarcová,628,386,392
2010,Zlínský kraj,Vsetín,Karolinka,2284,1283,1298
2010,Zlínský kraj,Vsetín,Kateřinice,763,460,466
2010,Zlínský kraj,Vsetín,Kelč,2091,1342,1351
2010,Zlínský kraj,Vsetín,Kladeruby,353,219,219
2010,Zlínský kraj,Vsetín,Kunovice,509,354,358
2010,Zlínský kraj,Vsetín,Lačnov,680,399,401
2010,Zlínský kraj,Vsetín,Leskovec,552,321,321
2010,Zlínský kraj,Vsetín,Lešná,1577,1054,1061
2010,Zlínský kraj,Vsetín,Lhota u Vsetína,648,357,362
2010,Zlínský kraj,Vsetín,Lidečko,1397,933,940
2010,Zlínský kraj,Vsetín,Liptál,1181,708,711
2010,Zlínský kraj,Vsetín,Loučka,621,379,381
2010,Zlínský kraj,Vsetín,Lužná,473,282,284
2010,Zlínský kraj,Vsetín,Malá Bystřice,289,181,181
2010,Zlínský kraj,Vsetín,Mikulůvka,577,328,330
2010,Zlínský kraj,Vsetín,Nový Hrozenkov,2229,1240,1249
2010,Zlínský kraj,Vsetín,Oznice,331,238,239
2010,Zlínský kraj,Vsetín,Podolí,194,109,109
2010,Zlínský kraj,Vsetín,Police,449,265,266
2010,Zlínský kraj,Vsetín,Pozděchov,452,299,301
2010,Zlínský kraj,Vsetín,Prlov,451,290,290
2010,Zlínský kraj,Vsetín,Prostřední Bečva,1423,923,929
2010,Zlínský kraj,Vsetín,Pržno,497,334,335
2010,Zlínský kraj,Vsetín,Ratiboř,1429,888,893
2010,Zlínský kraj,Vsetín,Rožnov pod Radhoštěm,14132,8798,8873
2010,Zlínský kraj,Vsetín,Růžďka,766,470,471
2010,Zlínský kraj,Vsetín,Seninka,260,180,181
2010,Zlínský kraj,Vsetín,Střelná,477,326,327
2010,Zlínský kraj,Vsetín,Střítež nad Bečvou,683,428,432
2010,Zlínský kraj,Vsetín,Študlov,407,279,280
2010,Zlínský kraj,Vsetín,Ústí,492,336,339
2010,Zlínský kraj,Vsetín,Valašská Bystřice,1877,1204,1214
2010,Zlínský kraj,Vsetín,Valašská Polanka,1082,686,687
2010,Zlínský kraj,Vsetín,Valašská Senice,392,277,280
2010,Zlínský kraj,Vsetín,Valašské Meziříčí,21974,13373,13461
2010,Zlínský kraj,Vsetín,Valašské Příkazy,210,155,155
2010,Zlínský kraj,Vsetín,Velká Lhota,371,250,252
2010,Zlínský kraj,Vsetín,Velké Karlovice,2163,1306,1313
2010,Zlínský kraj,Vsetín,Vidče,1338,894,898
2010,Zlínský kraj,Vsetín,Vigantice,803,507,508
2010,Zlínský kraj,Vsetín,Vsetín,22608,13915,14006
2010,Zlínský kraj,Vsetín,Zašová,2248,1408,1415
2010,Zlínský kraj,Vsetín,Zděchov,511,309,312
2010,Zlínský kraj,Vsetín,Zubří,4464,2686,2701
2010,Zlínský kraj,Zlín,Bělov,219,162,162
2010,Zlínský kraj,Zlín,Biskupice,578,355,356
2010,Zlínský kraj,Zlín,Bohuslavice nad Vláří,334,203,205
2010,Zlínský kraj,Zlín,Bohuslavice u Zlína,657,443,453
2010,Zlínský kraj,Zlín,Bratřejov,627,417,422
2010,Zlínský kraj,Zlín,Brumov-Bylnice,4745,2667,2674
2010,Zlínský kraj,Zlín,Březnice,995,672,681
2010,Zlínský kraj,Zlín,Březová,398,307,309
2010,Zlínský kraj,Zlín,Březůvky,536,352,356
2010,Zlínský kraj,Zlín,Dešná,154,93,94
2010,Zlínský kraj,Zlín,Dobrkovice,230,133,135
2010,Zlínský kraj,Zlín,Dolní Lhota,468,339,342
2010,Zlínský kraj,Zlín,Doubravy,414,273,277
2010,Zlínský kraj,Zlín,Drnovice,354,213,213
2010,Zlínský kraj,Zlín,Držková,287,196,198
2010,Zlínský kraj,Zlín,Fryšták,2955,2058,2066
2010,Zlínský kraj,Zlín,Halenkovice,1434,861,869
2010,Zlínský kraj,Zlín,Haluzice,71,55,55
2010,Zlínský kraj,Zlín,Horní Lhota,443,325,326
2010,Zlínský kraj,Zlín,Hostišová,363,210,210
2010,Zlínský kraj,Zlín,Hrobice,385,252,253
2010,Zlínský kraj,Zlín,Hřivínův Újezd,460,306,306
2010,Zlínský kraj,Zlín,Hvozdná,902,649,655
2010,Zlínský kraj,Zlín,Jasenná,768,494,494
2010,Zlínský kraj,Zlín,Jestřabí,238,157,157
2010,Zlínský kraj,Zlín,Kaňovice,218,163,164
2010,Zlínský kraj,Zlín,Karlovice,196,152,152
2010,Zlínský kraj,Zlín,Kašava,714,502,503
2010,Zlínský kraj,Zlín,Kelníky,137,107,107
2010,Zlínský kraj,Zlín,Komárov,273,193,193
2010,Zlínský kraj,Zlín,Křekov,131,92,92
2010,Zlínský kraj,Zlín,Lhota,618,439,442
2010,Zlínský kraj,Zlín,Lhotsko,212,129,131
2010,Zlínský kraj,Zlín,Lípa,590,447,449
2010,Zlínský kraj,Zlín,Lipová,268,182,183
2010,Zlínský kraj,Zlín,Loučka,399,273,275
2010,Zlínský kraj,Zlín,Ludkovice,561,368,372
2010,Zlínský kraj,Zlín,Luhačovice,5132,3529,3546
2010,Zlínský kraj,Zlín,Lukov,1423,975,985
2010,Zlínský kraj,Zlín,Lukoveček,332,239,242
2010,Zlínský kraj,Zlín,Lutonina,319,191,192
2010,Zlínský kraj,Zlín,Machová,432,274,276
2010,Zlínský kraj,Zlín,Mysločovice,504,340,342
2010,Zlínský kraj,Zlín,Napajedla,6159,3803,3822
2010,Zlínský kraj,Zlín,Návojná,544,314,317
2010,Zlínský kraj,Zlín,Nedašov,1089,545,545
2010,Zlínský kraj,Zlín,Nedašova Lhota,550,315,316
2010,Zlínský kraj,Zlín,Neubuz,347,220,222
2010,Zlínský kraj,Zlín,Oldřichovice,286,181,184
2010,Zlínský kraj,Zlín,Ostrata,319,203,205
2010,Zlínský kraj,Zlín,Otrokovice,15244,9475,9546
2010,Zlínský kraj,Zlín,Petrůvka,289,197,198
2010,Zlínský kraj,Zlín,Podhradí,156,110,111
2010,Zlínský kraj,Zlín,Podkopná Lhota,269,216,216
2010,Zlínský kraj,Zlín,Pohořelice,673,462,466
2010,Zlínský kraj,Zlín,Poteč,600,440,443
2010,Zlínský kraj,Zlín,Pozlovice,1062,752,759
2010,Zlínský kraj,Zlín,Provodov,616,484,493
2010,Zlínský kraj,Zlín,Racková,625,439,441
2010,Zlínský kraj,Zlín,Rokytnice,482,298,299
2010,Zlínský kraj,Zlín,Rudimov,201,132,133
2010,Zlínský kraj,Zlín,Sazovice,542,377,379
2010,Zlínský kraj,Zlín,Sehradice,606,424,428
2010,Zlínský kraj,Zlín,Slavičín,5743,3653,3670
2010,Zlínský kraj,Zlín,Slopné,463,352,356
2010,Zlínský kraj,Zlín,Slušovice,2381,1587,1595
2010,Zlínský kraj,Zlín,Spytihněv,1399,900,909
2010,Zlínský kraj,Zlín,Šanov,397,223,223
2010,Zlínský kraj,Zlín,Šarovy,197,134,134
2010,Zlínský kraj,Zlín,Štítná nad Vláří-Popov,1829,1129,1142
2010,Zlínský kraj,Zlín,Tečovice,1027,641,645
2010,Zlínský kraj,Zlín,Tichov,248,195,195
2010,Zlínský kraj,Zlín,Tlumačov,1982,1239,1246
2010,Zlínský kraj,Zlín,Trnava,936,609,610
2010,Zlínský kraj,Zlín,Ublo,211,149,150
2010,Zlínský kraj,Zlín,Újezd,959,560,565
2010,Zlínský kraj,Zlín,Valašské Klobouky,4084,2587,2605
2010,Zlínský kraj,Zlín,Velký Ořechov,590,448,450
2010,Zlínský kraj,Zlín,Veselá,594,420,423
2010,Zlínský kraj,Zlín,Vizovice,3826,2487,2498
2010,Zlínský kraj,Zlín,Vlachova Lhota,190,116,118
2010,Zlínský kraj,Zlín,Vlachovice,1194,756,760
2010,Zlínský kraj,Zlín,Vlčková,309,189,191
2010,Zlínský kraj,Zlín,Všemina,885,614,614
2010,Zlínský kraj,Zlín,Vysoké Pole,634,375,376
2010,Zlínský kraj,Zlín,Zádveřice-Raková,1120,759,764
2010,Zlínský kraj,Zlín,Zlín,63273,42573,42831
2010,Zlínský kraj,Zlín,Želechovice nad Dřevnicí,1591,1136,1147
2010,Zlínský kraj,Zlín,Žlutava,871,603,610
2010,Moravskoslezský kraj,Bruntál,Andělská Hora,308,189,190
2010,Moravskoslezský kraj,Bruntál,Bílčice,198,115,116
2010,Moravskoslezský kraj,Bruntál,Bohušov,361,197,198
2010,Moravskoslezský kraj,Bruntál,Brantice,1013,556,558
2010,Moravskoslezský kraj,Bruntál,Bruntál,13874,7317,7377
2010,Moravskoslezský kraj,Bruntál,Břidličná,2937,1577,1590
2010,Moravskoslezský kraj,Bruntál,Býkov-Láryšov,111,63,63
2010,Moravskoslezský kraj,Bruntál,Čaková,252,137,138
2010,Moravskoslezský kraj,Bruntál,Dětřichov nad Bystřicí,382,192,194
2010,Moravskoslezský kraj,Bruntál,Dívčí Hrad,216,108,108
2010,Moravskoslezský kraj,Bruntál,Dlouhá Stráň,77,57,57
2010,Moravskoslezský kraj,Bruntál,Dolní Moravice,343,216,217
2010,Moravskoslezský kraj,Bruntál,Dvorce,1165,590,594
2010,Moravskoslezský kraj,Bruntál,Heřmanovice,324,208,209
2010,Moravskoslezský kraj,Bruntál,Hlinka,176,83,85
2010,Moravskoslezský kraj,Bruntál,Holčovice,598,309,310
2010,Moravskoslezský kraj,Bruntál,Horní Benešov,1921,1067,1074
2010,Moravskoslezský kraj,Bruntál,Horní Město,785,390,394
2010,Moravskoslezský kraj,Bruntál,Horní Životice,272,161,161
2010,Moravskoslezský kraj,Bruntál,Hošťálkovy,473,275,275
2010,Moravskoslezský kraj,Bruntál,Janov,281,130,130
2010,Moravskoslezský kraj,Bruntál,Jindřichov,1106,564,564
2010,Moravskoslezský kraj,Bruntál,Jiříkov,244,119,120
2010,Moravskoslezský kraj,Bruntál,Karlova Studánka,368,305,317
2010,Moravskoslezský kraj,Bruntál,Karlovice,934,491,493
2010,Moravskoslezský kraj,Bruntál,Krasov,275,150,150
2010,Moravskoslezský kraj,Bruntál,Krnov,20190,11527,11597
2010,Moravskoslezský kraj,Bruntál,Křišťanovice,232,135,135
2010,Moravskoslezský kraj,Bruntál,Leskovec nad Moravicí,381,212,213
2010,Moravskoslezský kraj,Bruntál,Lichnov,858,464,464
2010,Moravskoslezský kraj,Bruntál,Liptaň,390,210,210
2010,Moravskoslezský kraj,Bruntál,Lomnice,430,221,221
2010,Moravskoslezský kraj,Bruntál,Ludvíkov,282,186,186
2010,Moravskoslezský kraj,Bruntál,Malá Morávka,661,418,419
2010,Moravskoslezský kraj,Bruntál,Malá Štáhle,121,91,91
2010,Moravskoslezský kraj,Bruntál,Město Albrechtice,2898,1665,1678
2010,Moravskoslezský kraj,Bruntál,Mezina,241,145,149
2010,Moravskoslezský kraj,Bruntál,Milotice nad Opavou,326,157,158
2010,Moravskoslezský kraj,Bruntál,Moravskoslezský Kočov,410,230,230
2010,Moravskoslezský kraj,Bruntál,Nová Pláň,43,41,41
2010,Moravskoslezský kraj,Bruntál,Nové Heřminovy,225,135,136
2010,Moravskoslezský kraj,Bruntál,Oborná,286,174,177
2010,Moravskoslezský kraj,Bruntál,Osoblaha,874,427,430
2010,Moravskoslezský kraj,Bruntál,Petrovice,126,90,90
2010,Moravskoslezský kraj,Bruntál,Razová,397,229,230
2010,Moravskoslezský kraj,Bruntál,Roudno,174,107,107
2010,Moravskoslezský kraj,Bruntál,Rudná pod Pradědem,324,182,185
2010,Moravskoslezský kraj,Bruntál,Rusín,135,80,81
2010,Moravskoslezský kraj,Bruntál,Rýmařov,7304,3978,4005
2010,Moravskoslezský kraj,Bruntál,Ryžoviště,516,257,257
2010,Moravskoslezský kraj,Bruntál,Slezské Pavlovice,146,77,78
2010,Moravskoslezský kraj,Bruntál,Slezské Rudoltice,483,198,199
2010,Moravskoslezský kraj,Bruntál,Stará Ves,462,286,289
2010,Moravskoslezský kraj,Bruntál,Staré Heřminovy,189,128,128
2010,Moravskoslezský kraj,Bruntál,Staré Město,639,356,359
2010,Moravskoslezský kraj,Bruntál,Světlá Hora,1223,650,652
2010,Moravskoslezský kraj,Bruntál,Svobodné Heřmanice,427,226,227
2010,Moravskoslezský kraj,Bruntál,Široká Niva,496,279,279
2010,Moravskoslezský kraj,Bruntál,Třemešná,767,456,460
2010,Moravskoslezský kraj,Bruntál,Tvrdkov,202,118,120
2010,Moravskoslezský kraj,Bruntál,Úvalno,798,459,459
2010,Moravskoslezský kraj,Bruntál,Václavov u Bruntálu,413,220,221
2010,Moravskoslezský kraj,Bruntál,Valšov,207,116,116
2010,Moravskoslezský kraj,Bruntál,Velká Štáhle,285,171,174
2010,Moravskoslezský kraj,Bruntál,Vrbno pod Pradědem,4714,2565,2584
2010,Moravskoslezský kraj,Bruntál,Vysoká,255,148,150
2010,Moravskoslezský kraj,Bruntál,Zátor,966,536,539
2010,Moravskoslezský kraj,Frýdek-Místek,Baška,2831,1901,1927
2010,Moravskoslezský kraj,Frýdek-Místek,Bílá,259,162,165
2010,Moravskoslezský kraj,Frýdek-Místek,Bocanovice,333,181,184
2010,Moravskoslezský kraj,Frýdek-Místek,Brušperk,3092,2182,2190
2010,Moravskoslezský kraj,Frýdek-Místek,Bruzovice,614,403,403
2010,Moravskoslezský kraj,Frýdek-Místek,Bukovec,1069,641,645
2010,Moravskoslezský kraj,Frýdek-Místek,Bystřice,4150,2481,2498
2010,Moravskoslezský kraj,Frýdek-Místek,Čeladná,2017,1397,1410
2010,Moravskoslezský kraj,Frýdek-Místek,Dobrá,2481,1694,1709
2010,Moravskoslezský kraj,Frýdek-Místek,Dobratice,871,617,620
2010,Moravskoslezský kraj,Frýdek-Místek,Dolní Domaslavice,907,594,596
2010,Moravskoslezský kraj,Frýdek-Místek,Dolní Lomná,695,385,387
2010,Moravskoslezský kraj,Frýdek-Místek,Dolní Tošanovice,257,141,143
2010,Moravskoslezský kraj,Frýdek-Místek,Fryčovice,1911,1251,1263
2010,Moravskoslezský kraj,Frýdek-Místek,Frýdek-Místek,47728,27408,27610
2010,Moravskoslezský kraj,Frýdek-Místek,Frýdlant nad Ostravicí,7940,5228,5273
2010,Moravskoslezský kraj,Frýdek-Místek,Hnojník,1219,717,719
2010,Moravskoslezský kraj,Frýdek-Místek,Horní Domaslavice,529,367,367
2010,Moravskoslezský kraj,Frýdek-Místek,Horní Lomná,323,169,169
2010,Moravskoslezský kraj,Frýdek-Místek,Horní Tošanovice,400,244,245
2010,Moravskoslezský kraj,Frýdek-Místek,Hrádek,1433,802,812
2010,Moravskoslezský kraj,Frýdek-Místek,Hrčava,203,103,104
2010,Moravskoslezský kraj,Frýdek-Místek,Hukvaldy,1617,1103,1106
2010,Moravskoslezský kraj,Frýdek-Místek,Jablunkov,4622,2482,2498
2010,Moravskoslezský kraj,Frýdek-Místek,Janovice,1452,912,923
2010,Moravskoslezský kraj,Frýdek-Místek,Kaňovice,219,149,149
2010,Moravskoslezský kraj,Frýdek-Místek,Komorní Lhotka,979,618,622
2010,Moravskoslezský kraj,Frýdek-Místek,Košařiska,308,192,195
2010,Moravskoslezský kraj,Frýdek-Místek,Kozlovice,2372,1525,1532
2010,Moravskoslezský kraj,Frýdek-Místek,Krásná,554,355,356
2010,Moravskoslezský kraj,Frýdek-Místek,Krmelín,1707,1241,1248
2010,Moravskoslezský kraj,Frýdek-Místek,Kunčice pod Ondřejníkem,1759,1140,1141
2010,Moravskoslezský kraj,Frýdek-Místek,Lhotka,411,288,289
2010,Moravskoslezský kraj,Frýdek-Místek,Lučina,1020,659,664
2010,Moravskoslezský kraj,Frýdek-Místek,Malenovice,444,342,344
2010,Moravskoslezský kraj,Frýdek-Místek,Metylovice,1359,899,909
2010,Moravskoslezský kraj,Frýdek-Místek,Milíkov,1031,609,611
2010,Moravskoslezský kraj,Frýdek-Místek,Morávka,961,630,631
2010,Moravskoslezský kraj,Frýdek-Místek,Mosty u Jablunkova,3201,1707,1721
2010,Moravskoslezský kraj,Frýdek-Místek,Návsí,3078,1766,1778
2010,Moravskoslezský kraj,Frýdek-Místek,Nižní Lhoty,212,125,125
2010,Moravskoslezský kraj,Frýdek-Místek,Nošovice,789,514,520
2010,Moravskoslezský kraj,Frýdek-Místek,Nýdek,1602,967,986
2010,Moravskoslezský kraj,Frýdek-Místek,Ostravice,1968,1271,1278
2010,Moravskoslezský kraj,Frýdek-Místek,Palkovice,2463,1705,1721
2010,Moravskoslezský kraj,Frýdek-Místek,Paskov,3130,1910,1920
2010,Moravskoslezský kraj,Frýdek-Místek,Pazderna,227,152,152
2010,Moravskoslezský kraj,Frýdek-Místek,Písečná,667,444,444
2010,Moravskoslezský kraj,Frýdek-Místek,Písek,1423,782,784
2010,Moravskoslezský kraj,Frýdek-Místek,Pražmo,836,530,538
2010,Moravskoslezský kraj,Frýdek-Místek,Pržno,710,473,478
